#{"t_start": 1626701874.7121222, "env_id": "jtr-modelless-v0"}
433.399788,75,680.814197
503.04789,75,682.338875
453.443818,75,683.865538
454.146151,75,685.403076
895.0,63,686.855776
488.429901,75,689.511151
196.768426,38,689.747298
441.213691,75,691.272505
452.207271,75,693.852373
479.653448,75,695.379923
461.09184,69,696.872286
415.938531,75,698.412777
499.60148,75,699.957572
901.666667,59,701.39173
540.266284,75,702.91904
491.138633,75,704.453001
536.791666,75,707.125237
401.032183,66,708.589288
154.235702,36,708.813441
424.538406,64,710.340139
292.533965,46,711.719198
898.333333,61,713.153892
494.221681,75,714.686773
473.370977,75,716.212633
449.529118,68,717.691174
404.334542,60,719.113669
898.333333,61,720.541762
530.496125,75,722.060148
427.267351,72,723.588739
900.0,60,725.040751
466.118538,75,727.630196
506.527304,75,729.178273
472.54498,75,730.831534
481.135669,75,732.387309
522.630679,75,733.910069
540.238541,75,735.443728
903.333333,58,736.872218
526.057283,75,739.484658
895.0,63,740.930596
13.881447,27,741.101839
496.597594,75,742.738086
898.333333,61,744.172009
445.500538,75,745.695721
454.924601,75,747.21667
901.666667,59,748.633219
481.784608,75,750.153464
456.084444,75,752.724346
489.486474,75,754.246852
509.260712,75,755.774318
457.008632,75,757.292475
529.929856,75,758.826221
521.705639,75,761.431511
423.801306,74,765.114155
888.333333,67,766.641697
491.007565,75,768.164191
493.732785,75,769.68699
509.40349,62,771.133213
491.192393,75,772.652842
895.0,63,774.110117
-314.46975,34,775.381489
487.144818,75,776.927389
509.972971,75,778.486278
123.946732,34,779.768376
505.679467,75,781.352327
481.655066,75,782.892279
515.93719,75,784.469368
900.0,60,785.939883
901.666667,59,787.406434
521.221824,75,788.961464
504.469944,75,790.483028
480.86916,75,792.052358
85.238793,35,793.334604
484.113021,75,794.913135
431.881037,75,796.43834
448.685345,75,799.016636
446.956612,75,800.536871
409.564967,60,802.010535
5.298233,25,802.166164
476.691474,75,803.729195
525.730494,75,805.324648
458.528874,75,808.03206
418.733362,70,809.5925
209.958501,40,809.842718
901.666667,59,811.301319
530.464531,75,812.84586
433.529986,75,815.519363
424.846131,75,817.11482
522.339468,75,818.708859
898.333333,61,820.208591
517.721222,75,821.798367
465.815107,69,823.347552
340.440097,52,824.775017
123.684625,34,824.987342
481.731676,75,827.553496
498.669308,75,829.076606
448.16158,75,830.657117
524.01216,75,832.212925
438.875073,75,833.729221
471.869804,75,835.247482
502.503019,75,837.829001
539.307778,75,839.345388
903.333333,58,840.770882
456.274453,75,842.290149
427.882229,74,843.926394
528.809154,75,845.44572
440.673022,75,846.974492
165.646431,39,848.275705
533.200108,75,849.79593
34.556413,36,851.079768
409.433813,56,852.489329
495.450046,75,854.018622
508.538874,75,855.609308
422.004735,67,857.089537
539.594894,75,858.613878
427.90895,62,860.048505
450.005672,63,861.499519
438.424305,61,862.929607
502.259509,75,864.456271
475.170737,65,865.936073
475.372565,75,867.490323
906.666667,56,868.890832
895.0,63,870.344696
436.020638,75,871.921006
340.829872,56,873.479756
430.14508,68,875.221131
467.56247,75,877.896492
895.0,63,879.401289
898.333333,61,880.859017
503.546555,75,882.393198
539.876253,75,883.930289
538.243337,75,885.512246
440.013083,74,887.089759
350.230809,50,888.467451
312.850193,48,889.828515
482.431195,75,891.365349
394.396569,68,892.852544
903.333333,58,894.280537
898.333333,61,895.731948
484.512012,75,897.351162
472.183463,75,898.883123
518.499082,75,900.417224
477.623918,75,903.087839
465.890495,75,904.613167
896.666667,62,906.073387
509.631205,75,907.61634
489.40455,75,909.150965
906.666667,56,910.574445
434.035483,74,912.279376
476.081934,75,914.033678
484.682346,75,915.595545
901.666667,59,917.255932
418.256244,74,918.983988
476.324149,75,921.849689
900.0,60,923.466264
408.65514,75,925.359037
517.532515,75,927.099133
441.177078,75,928.916223
398.054185,57,930.48665
452.539327,68,932.160146
451.181922,75,933.911979
901.666667,59,935.527381
503.154633,75,937.16965
469.594916,75,938.736715
476.185529,75,941.463336
47.600657,33,941.669383
483.421233,75,943.284585
479.007606,75,944.957455
896.666667,62,946.559187
438.107767,63,948.07462
508.368922,75,950.728465
513.162408,75,952.321104
901.666667,59,953.948848
469.908372,75,955.57378
523.677812,75,957.181763
438.79065,74,958.777843
467.207868,66,960.460686
219.600438,41,961.797984
521.981803,75,963.381698
314.574886,52,964.818831
903.333333,58,966.251058
426.050532,75,967.79365
903.333333,58,969.264265
891.666667,65,970.766016
497.19103,75,972.325366
520.311435,75,973.863337
495.499871,75,975.478536
903.333333,58,976.951832
524.02692,75,978.564682
535.189566,75,981.22151
901.666667,59,982.659111
469.441787,75,984.206999
526.853966,75,985.781442
523.732435,75,987.334086
535.34216,75,988.874159
482.611092,75,990.424964
500.365729,75,993.082926
498.070818,75,994.666385
903.333333,58,996.109906
537.190208,75,997.665233
510.326131,75,999.23658
542.243356,75,1002.979605
903.333333,58,1004.418291
898.333333,61,1005.874438
507.266853,75,1007.423842
433.479546,75,1008.970863
478.096321,75,1011.601279
525.447339,75,1013.162287
352.568393,47,1013.457817
527.733877,75,1016.097811
450.810961,75,1017.708642
473.407341,75,1019.267966
488.022563,75,1020.813858
534.168737,75,1022.353781
448.281308,75,1024.022768
47.730289,29,1025.328044
500.607449,75,1026.950873
903.333333,58,1028.41504
903.333333,58,1029.859099
906.666667,56,1031.305114
896.666667,62,1032.767773
494.031008,75,1034.32818
516.687941,75,1035.930348
511.624373,75,1037.499821
529.625248,75,1039.082067
519.308143,75,1041.721412
519.188687,75,1043.334302
896.666667,62,1044.838579
536.195858,75,1046.384492
368.358379,54,1047.810272
313.028757,46,1049.188061
896.666667,62,1049.604783
538.861027,75,1052.241654
493.075648,75,1053.78817
472.9947,75,1055.333153
506.423281,75,1056.875198
437.243403,75,1058.439607
452.83338,69,1059.997679
510.250106,75,1062.643504
536.955581,75,1064.207467
-38.630283,25,1064.381368
898.333333,61,1065.888089
490.504153,75,1067.431128
516.14737,75,1068.984624
463.902526,75,1071.635568
389.333618,57,1073.073012
492.896929,75,1074.665469
515.132628,75,1076.245378
403.481813,71,1077.822337
482.900429,75,1079.389491
494.372459,75,1080.989046
896.666667,62,1082.521674
903.333333,58,1083.990038
478.090851,75,1085.552407
898.333333,61,1087.022175
473.306977,75,1088.572402
467.266118,75,1091.232504
519.126133,75,1092.790146
900.0,60,1094.257832
54.092636,33,1094.4617
458.479428,75,1096.025977
886.666667,68,1098.650841
301.922791,44,1098.923556
464.119156,75,1100.483457
479.571531,75,1103.141414
905.0,57,1103.494642
478.120528,75,1106.149134
495.780222,75,1107.707059
512.015863,75,1109.271536
900.0,60,1110.78861
487.116267,75,1112.422002
-34.06676,26,1112.599987
501.27645,75,1115.359894
487.333681,75,1116.943651
485.208078,75,1118.598449
520.598024,75,1120.214553
532.26871,75,1121.840015
255.877685,48,1123.242155
494.09246,75,1124.872964
903.333333,58,1126.366394
900.0,60,1127.877582
900.0,60,1129.415993
423.66239,75,1131.09129
900.0,60,1132.558916
903.333333,58,1134.02032
901.666667,59,1135.478411
456.847624,72,1137.017803
465.18401,75,1138.576038
898.333333,61,1140.051753
469.683278,75,1141.661677
528.759248,75,1144.337874
530.436329,75,1145.915637
533.405018,75,1147.476088
535.607187,75,1149.056535
908.333333,55,1150.491664
520.529813,75,1152.055931
458.406365,75,1153.617731
476.82421,75,1155.18255
901.666667,59,1156.65093
464.436454,75,1159.345562
506.006662,75,1160.912581
503.226631,65,1162.411695
448.818315,75,1163.982168
425.332472,72,1165.525756
507.584774,75,1167.090545
528.888936,75,1168.656272
505.878201,75,1171.41434
236.325549,42,1171.692568
901.666667,59,1173.163556
518.746666,75,1174.747341
898.333333,61,1176.231184
195.806137,39,1177.577817
900.0,60,1179.059023
460.712436,75,1180.631925
493.206728,75,1182.204049
431.339986,67,1183.724969
445.378955,75,1185.29406
469.593939,75,1187.98339
515.854577,75,1189.565702
480.271948,75,1191.153632
903.333333,58,1192.672616
903.333333,58,1194.211672
525.364474,75,1195.817908
900.0,60,1197.298923
426.247755,75,1198.87739
536.321306,75,1200.451567
514.634838,75,1202.051107
515.782448,75,1203.70907
486.343202,75,1206.481203
523.926734,75,1208.056806
534.649548,75,1209.640599
452.116901,75,1211.21664
442.139483,75,1212.794258
906.666667,56,1214.254215
472.898859,75,1215.85617
397.227134,54,1217.313552
519.32892,75,1218.886935
497.421224,75,1221.645368
502.248189,75,1223.218995
467.828657,75,1224.796447
453.899703,75,1226.375638
506.643004,75,1227.950846
495.894985,75,1229.529072
472.821261,75,1232.228703
476.678909,75,1233.811467
110.750939,38,1234.047111
457.659141,75,1236.769483
513.899677,75,1238.395526
-121.338025,23,1240.458288
-79.602967,23,1240.603849
455.449098,75,1243.295059
903.333333,58,1244.78522
487.176717,75,1246.378098
497.46639,75,1248.115509
446.238667,63,1249.629024
186.593272,35,1249.846091
479.112876,75,1252.565891
-71.689809,24,1252.727186
484.405137,75,1254.335182
466.868075,75,1255.921715
493.902425,75,1257.504236
906.666667,56,1258.978883
903.333333,58,1260.461128
901.666667,59,1261.94814
438.287162,70,1263.537887
-137.733058,19,1264.785159
-72.554412,23,1264.926802
-119.274012,22,1265.064192
452.221064,74,1266.653476
903.333333,58,1268.131408
407.97104,58,1269.639502
478.773201,75,1271.234688
901.666667,59,1272.722434
459.108484,75,1274.37285
513.775332,75,1277.100391
427.602845,75,1278.756913
467.041834,75,1280.407318
503.496106,75,1282.048228
416.073197,52,1283.527895
503.877522,75,1285.147117
442.157654,75,1286.751642
903.333333,58,1288.326845
900.0,60,1289.817558
539.61216,75,1291.43503
896.666667,62,1292.954119
450.417426,75,1294.540595
905.0,57,1296.081493
486.018193,75,1298.871701
503.914839,75,1300.458069
898.333333,61,1301.967461
430.968477,75,1303.56556
517.700004,75,1305.157686
10.392265,31,1305.349744
903.333333,58,1306.841198
507.591507,75,1309.562046
528.704994,75,1311.168292
406.586134,48,1311.465047
487.66365,75,1314.193166
490.557863,75,1315.78782
901.666667,59,1317.283379
500.665087,75,1318.886085
511.004655,75,1320.519969
472.798752,75,1322.19761
238.704331,43,1323.60152
898.333333,61,1325.118972
528.207701,75,1326.718426
462.950152,75,1328.336442
538.896316,75,1329.94012
901.666667,59,1331.450613
531.547961,75,1334.196382
903.333333,58,1334.553058
499.57662,75,1337.296007
488.006223,75,1338.962982
326.169694,42,1339.252918
501.456681,75,1342.062407
896.666667,62,1343.648268
429.516269,75,1345.270679
422.042929,65,1346.846953
900.0,60,1348.36398
500.781625,75,1350.000277
298.183164,47,1351.461954
900.0,60,1353.009327
908.333333,55,1353.379128
421.580048,75,1356.149999
447.474179,73,1357.744667
481.104912,75,1359.364115
898.333333,61,1360.888871
896.666667,62,1362.425678
520.248063,75,1364.047348
480.795942,75,1365.656571
896.666667,62,1367.2519
475.861113,75,1368.940073
898.333333,61,1370.507649
-7.878095,30,1371.878837
542.399135,75,1373.573809
285.615572,50,1375.117592
514.098644,75,1376.806519
527.396129,75,1378.510755
528.465466,75,1380.174413
505.650253,75,1381.790698
505.619666,75,1384.553962
242.012525,48,1384.851946
470.869643,75,1386.466417
479.592618,75,1389.221698
486.7674,75,1390.834995
483.291303,75,1392.4475
509.352657,75,1394.061626
893.333333,64,1395.618577
250.50543,48,1397.063479
337.378187,52,1398.537465
-34.508331,24,1398.685205
72.811323,31,1400.039261
330.852425,49,1400.342704
376.573741,52,1401.863418
274.554578,43,1403.304538
423.029238,68,1404.909897
482.856547,75,1406.529652
905.0,57,1408.040709
-107.192011,22,1408.175607
437.437745,70,1409.763282
426.242352,51,1411.231429
504.091495,75,1412.847219
284.16538,46,1414.338135
430.235786,56,1415.911257
489.957427,75,1417.574193
492.549254,75,1419.210587
896.666667,62,1420.754999
905.0,57,1422.264119
425.845871,67,1423.850512
445.438764,72,1425.502145
501.659857,75,1427.131419
486.046975,75,1429.927595
480.112432,75,1431.593724
461.186391,75,1433.215925
496.682175,75,1434.851902
508.402946,75,1436.469241
901.666667,59,1438.001223
467.187767,75,1439.628396
481.959051,75,1442.418019
361.286809,53,1442.746664
420.046452,72,1445.580121
489.328344,75,1447.212528
511.946691,75,1448.842
903.333333,58,1450.367932
458.230381,75,1452.063579
506.3386,75,1453.716528
-310.34927,38,1455.122018
516.446172,75,1456.752252
905.0,57,1458.281
533.08694,75,1459.934014
900.0,60,1461.573769
514.340709,75,1463.592018
447.958519,72,1465.614046
533.427414,75,1467.298025
530.976204,75,1470.166039
391.718083,51,1470.480704
900.0,60,1472.044583
449.956546,75,1473.704741
901.666667,59,1475.250689
449.374704,74,1478.07205
531.884054,75,1479.755538
510.590809,75,1481.434204
469.780742,75,1483.093573
467.837339,75,1484.761965
518.207605,75,1488.376622
900.0,60,1489.947928
-308.98268,31,1491.349204
476.151685,75,1492.989688
900.0,60,1494.573123
460.322156,57,1496.106346
900.0,60,1497.67246
508.301071,75,1499.321257
466.823421,75,1500.977361
490.074921,75,1502.632668
910.0,54,1504.155104
509.373464,75,1505.84455
491.026669,75,1507.539856
898.333333,61,1509.112607
900.0,60,1510.669747
906.666667,56,1512.275846
529.029699,75,1513.929346
509.210238,75,1516.8122
494.020538,75,1518.501994
478.625797,75,1520.186519
4.650776,27,1520.354303
525.137408,75,1522.037126
535.113611,75,1524.886405
901.666667,59,1526.440076
901.666667,59,1528.008685
910.0,54,1528.340935
900.0,60,1529.905122
900.0,60,1531.470562
898.333333,61,1533.046254
533.914192,75,1534.705798
531.622304,75,1537.558344
903.333333,58,1537.922428
532.750821,75,1540.7734
901.666667,59,1542.338389
519.207097,75,1543.992694
903.333333,58,1545.567004
473.136555,75,1547.307013
895.0,63,1548.917756
464.362348,75,1550.578904
905.0,57,1552.150494
419.930072,52,1553.677254
213.360113,36,1553.899876
473.447505,75,1555.564229
463.763462,75,1558.450993
901.666667,59,1558.818251
412.797762,66,1560.440952
485.472428,75,1563.314998
527.023064,75,1565.020184
898.333333,61,1566.650243
498.25378,75,1568.363441
524.047809,75,1570.090723
475.501667,75,1571.765572
905.0,57,1573.324035
462.222545,75,1574.986073
537.980326,75,1577.856525
516.712549,75,1579.518729
905.0,57,1581.095059
465.599708,75,1582.829877
507.112978,75,1584.521276
520.26343,75,1586.183195
901.666667,59,1587.773726
310.271465,54,1589.34679
533.705936,75,1591.018964
461.83101,75,1592.688584
900.0,60,1594.27481
900.0,60,1595.88496
900.0,60,1597.488197
368.818421,71,1599.173275
363.966641,65,1600.856385
463.011802,75,1602.534586
532.619428,75,1605.432691
32.957575,29,1605.614743
533.212412,75,1607.313212
419.030414,75,1609.000314
519.995963,75,1610.674184
310.427227,45,1612.168721
471.917376,75,1613.854916
542.457509,75,1616.746028
903.333333,58,1617.136675
903.333333,58,1618.70766
457.843656,75,1621.657891
524.501419,75,1623.343017
-0.296482,29,1623.521705
438.326673,75,1625.199332
522.063444,75,1626.955615
467.311528,75,1629.968176
428.327076,75,1631.654815
298.634184,55,1633.226579
504.982764,75,1634.953481
479.615312,75,1636.64149
472.362875,75,1638.348018
506.395152,75,1640.028902
2.101589,32,1641.446787
898.333333,61,1643.052291
493.089146,75,1644.759463
421.893628,57,1646.377986
262.401481,42,1647.925864
527.358105,75,1649.67316
488.820994,75,1651.362957
453.303354,75,1653.061011
903.333333,58,1654.651295
462.784647,75,1656.345274
516.889939,75,1658.044735
528.557504,75,1659.739806
459.198111,75,1662.668468
901.666667,59,1664.265045
519.917833,75,1665.965
511.861295,75,1667.678316
504.354364,75,1669.456695
896.666667,62,1671.158456
903.333333,58,1672.831439
476.300591,75,1674.549966
-92.072476,26,1675.952603
501.073421,75,1677.653616
903.333333,58,1679.251673
466.078613,75,1680.948193
423.574965,60,1682.554308
906.666667,56,1684.150838
505.962095,75,1685.871075
457.912994,75,1687.624629
525.177565,75,1689.327289
532.434319,75,1691.027008
461.559557,75,1692.740916
244.41558,51,1694.289742
543.161555,75,1695.994016
898.333333,61,1697.610778
901.666667,59,1699.21592
506.006836,75,1700.922749
244.139107,38,1702.398796
404.932198,52,1703.964739
529.484769,75,1705.675444
512.207736,75,1707.390412
898.333333,61,1709.078887
476.974955,75,1710.850018
900.0,60,1712.529637
445.952319,75,1714.247512
901.666667,59,1715.861677
513.137008,75,1718.834236
379.461271,62,1720.46646
443.440643,67,1722.128118
494.694689,75,1723.850027
482.220624,75,1725.579393
297.60882,49,1727.138036
318.218834,48,1727.436141
900.0,60,1729.071782
126.407083,40,1730.595116
475.713429,75,1732.32302
315.8365,53,1733.907197
898.333333,61,1735.5387
502.390351,75,1737.265374
898.333333,61,1738.895271
471.416207,75,1740.611847
535.180921,75,1744.547143
520.026243,75,1747.528759
447.403821,75,1749.259881
529.395055,75,1750.989792
489.06307,75,1752.741729
473.670926,75,1754.535393
504.356087,75,1756.274335
511.154232,75,1759.371215
898.333333,61,1761.086056
499.783749,75,1762.893109
901.666667,59,1764.566658
467.667538,75,1766.318181
900.0,60,1768.027935
422.743926,73,1769.800863
423.009277,75,1771.602038
512.504432,75,1773.359292
474.389321,75,1775.118937
507.530054,75,1778.136272
380.399053,48,1778.432923
900.0,60,1780.118646
482.598808,75,1781.906054
437.885153,67,1784.931936
432.972697,75,1786.682011
900.0,60,1788.348315
541.536691,75,1790.09603
397.753713,72,1791.855175
463.666107,75,1793.584655
460.249875,75,1795.322904
534.768217,75,1797.065121
505.975675,75,1800.073872
448.92752,68,1801.783911
898.333333,61,1803.43386
476.597851,75,1805.177794
436.131901,75,1807.00283
903.333333,58,1808.656838
901.666667,59,1810.301832
905.0,57,1811.973225
489.576104,75,1813.727142
431.632779,69,1815.442235
890.0,66,1817.140557
457.594315,75,1818.925196
285.665141,46,1820.576636
535.51388,75,1822.368796
427.920701,54,1823.997769
439.592188,75,1825.755969
480.107653,72,1827.494559
901.666667,59,1829.239808
309.30077,50,1830.895551
182.755798,41,1832.440615
535.537957,75,1834.198597
509.639657,75,1835.981441
470.4391,75,1837.73957
525.170277,75,1839.509627
491.376627,75,1841.272503
490.980011,75,1844.377899
496.542789,75,1846.146237
901.666667,59,1847.833457
900.0,60,1849.503099
896.666667,62,1851.201905
901.666667,59,1851.567437
475.358728,75,1854.634628
896.666667,62,1856.321949
896.666667,62,1858.028734
493.815763,75,1859.881682
435.85595,66,1861.650318
489.390521,75,1863.424105
468.513664,75,1865.198351
477.049335,75,1867.041835
472.868231,75,1868.863178
417.492843,75,1871.975096
480.622703,75,1873.750432
896.666667,62,1875.453979
428.987977,75,1877.289874
493.374848,75,1879.12062
539.412229,75,1880.893051
536.691643,75,1882.668797
445.747412,75,1885.882303
900.0,60,1887.60944
530.192948,75,1889.396706
472.909612,75,1891.196443
464.162431,75,1892.985292
534.790857,75,1894.815279
466.64799,75,1896.678537
303.543766,48,1898.361793
900.0,60,1900.078887
901.666667,59,1901.762121
439.008056,75,1903.548897
261.175689,44,1905.143322
171.501203,34,1905.356532
901.666667,59,1907.047385
429.864524,75,1910.21393
474.893049,68,1911.979795
492.091609,75,1913.777357
905.0,57,1915.462312
900.0,60,1917.165252
516.427526,75,1918.962569
477.983894,71,1920.736362
514.86492,75,1922.56861
906.666667,56,1924.266159
903.333333,58,1925.965829
513.987737,75,1927.76964
535.987022,75,1929.629802
901.666667,59,1931.37418
516.202228,75,1933.333617
901.666667,59,1935.103188
534.891496,75,1936.949682
439.877062,75,1940.127253
334.054228,47,1940.417039
905.0,57,1942.165021
478.777524,75,1944.045909
439.083093,75,1945.884676
257.67541,45,1947.537518
519.997907,75,1949.452504
898.333333,61,1951.177838
538.116072,75,1953.014817
517.188408,75,1956.279956
481.462521,75,1958.12082
517.600144,75,1959.947349
535.562078,75,1961.760566
533.351986,75,1963.575574
460.876657,75,1966.748441
413.866748,75,1968.572112
905.0,57,1970.312122
901.666667,59,1972.040272
433.703124,75,1973.864711
525.071956,75,1975.684187
498.678742,75,1977.508156
468.51764,75,1979.335072
896.666667,62,1981.077142
537.070523,75,1982.951896
483.674663,75,1986.229683
418.21231,75,1988.109359
903.333333,58,1989.872612
542.469492,75,1991.795353
496.272793,75,1993.702806
529.492899,75,1995.544368
502.327315,75,1997.449855
452.657005,69,1999.291947
901.666667,59,2001.018533
311.885901,48,2002.684086
901.666667,59,2004.421142
422.187444,75,2006.253954
483.782233,75,2008.090823
522.978767,75,2009.920651
905.0,57,2011.638002
900.0,60,2013.381069
448.350987,75,2017.283032
489.407157,75,2020.487728
424.682343,69,2022.330046
407.338395,75,2024.198494
535.241039,75,2026.037716
900.0,60,2027.780944
254.011138,45,2029.474354
513.005646,75,2031.418413
901.666667,59,2033.156441
896.666667,62,2034.927504
900.0,60,2036.677269
901.666667,59,2038.412037
481.706598,75,2040.260096
526.856453,75,2042.201166
900.0,60,2044.000304
527.350573,75,2045.843801
905.0,57,2047.578663
466.714242,68,2049.383825
491.235173,75,2051.230359
448.744621,75,2053.157412
481.83293,75,2056.382616
898.333333,61,2056.75986
533.575477,75,2059.990235
898.333333,61,2061.743613
258.245387,43,2062.009887
469.637662,75,2063.85516
901.666667,59,2065.60099
455.516864,75,2068.825314
517.896443,75,2070.710459
477.182772,75,2072.55836
542.036259,75,2074.414543
898.333333,61,2076.189771
-90.429819,26,2076.362875
453.229775,75,2079.670126
483.393266,75,2081.599653
515.615546,75,2083.531332
519.898641,75,2085.401329
483.999594,75,2087.252926
495.385246,75,2089.100881
900.0,60,2090.861604
534.91035,75,2094.144144
509.015068,75,2095.993649
507.815557,75,2097.855635
495.962781,75,2099.701308
473.957792,75,2101.551318
457.277661,71,2103.376836
520.799455,75,2106.620885
903.333333,58,2106.996527
477.532683,75,2110.312267
500.554719,75,2112.24313
413.999843,75,2114.180091
527.034447,75,2116.084891
481.173254,75,2117.941102
471.196022,75,2119.787516
895.0,63,2121.565728
906.666667,56,2123.32936
290.999802,44,2125.096734
891.666667,65,2126.941966
313.857754,48,2128.655733
249.74341,42,2128.916929
898.333333,61,2130.796414
386.999685,56,2132.547621
485.358444,75,2134.473883
901.666667,59,2136.268033
898.333333,61,2138.070774
903.333333,58,2139.830863
896.666667,62,2141.610895
901.666667,59,2143.374917
534.371217,75,2145.229894
515.305018,75,2147.149184
906.666667,56,2148.962261
903.333333,58,2150.782487
498.036883,75,2152.682407
895.0,63,2154.469613
412.752607,61,2156.245025
497.174727,75,2159.511286
481.293254,75,2161.41758
460.214674,75,2163.30307
522.293847,75,2165.187897
148.409585,36,2166.815959
524.54194,75,2168.707552
901.666667,59,2170.469455
905.0,57,2172.220961
489.494534,75,2174.096432
484.49447,75,2175.955381
900.0,60,2177.721632
477.63468,75,2179.583472
895.0,63,2181.368652
476.788614,75,2183.236541
-314.878785,40,2184.88469
533.892582,75,2186.769894
495.799165,75,2188.631279
900.0,60,2190.400681
898.333333,61,2192.226298
461.034135,75,2194.174725
480.618272,75,2196.111781
532.208627,75,2199.430123
466.122439,75,2201.295217
898.333333,61,2203.098667
507.820695,75,2204.994766
496.867978,75,2206.944193
253.202957,42,2208.666157
900.0,60,2210.505943
903.333333,58,2212.308513
901.666667,59,2212.671636
487.276662,75,2215.939102
473.877768,75,2217.817338
373.370538,52,2219.544832
157.957302,37,2219.774565
485.532649,75,2221.644395
903.333333,58,2223.407212
338.196815,46,2225.128824
301.116859,32,2225.336843
497.162013,75,2228.610398
495.548804,75,2230.512201
516.600379,75,2232.402934
429.837695,75,2234.346786
441.848424,70,2236.245294
499.666602,75,2238.147749
901.666667,59,2239.967252
443.674008,75,2243.307964
-2.755627,27,2243.476405
522.123223,75,2245.346374
457.652337,75,2247.209073
430.57102,64,2249.019608
417.987365,66,2250.832617
523.690742,75,2254.154969
505.973741,75,2256.090039
294.791761,46,2256.374757
96.566057,32,2257.989724
126.411123,34,2258.202951
898.333333,61,2259.984245
441.205305,75,2263.274599
458.432622,68,2265.162127
466.740638,75,2267.110867
435.883877,75,2269.056221
312.208134,46,2270.782824
464.179507,75,2272.675237
523.547383,75,2274.636437
489.706057,62,2276.420527
903.333333,58,2278.266448
484.73866,75,2280.197689
524.527218,75,2282.131643
434.391357,70,2284.025243
438.441162,46,2285.712402
489.280313,75,2287.620975
906.666667,56,2289.438431
448.241608,72,2291.366034
466.167115,75,2293.297573
486.468409,75,2296.604885
903.333333,58,2296.970637
485.585958,75,2300.286292
